,CustomerID,Country,Recency,Frequency,Monetary,Klaster
2020,15076.0,United Kingdom,172,49,149.34,6
2022,15079.0,United Kingdom,212,48,218.43,6
2023,15081.0,United Kingdom,21,35,176.01999999999998,9
2024,15083.0,United Kingdom,256,5,33.35,1
2025,15087.0,United Kingdom,281,15,30.54,1
2026,15088.0,United Kingdom,20,60,320.19,8
2027,15089.0,United Kingdom,9,145,481.39,4
2028,15090.0,United Kingdom,307,23,81.92,5
2029,15091.0,United Kingdom,53,31,59.870000000000005,9
2030,15092.0,United Kingdom,214,26,139.83,5
2031,15093.0,United Kingdom,17,112,315.46,4
2032,15095.0,United Kingdom,103,49,124.14,0
2033,15096.0,United Kingdom,42,11,34.23,7
2034,15097.0,United Kingdom,3,25,56.65,11
2036,15099.0,United Kingdom,83,23,47.690000000000005,10
2037,15100.0,United Kingdom,329,6,65.69999999999999,13
2038,15101.0,United Kingdom,8,9,26.19,7
2039,15103.0,United Kingdom,30,35,197.64000000000001,9
2040,15104.0,United Kingdom,166,69,365.39,6
2041,15105.0,United Kingdom,17,101,243.49,4
2042,15106.0,United Kingdom,17,102,256.96,4
2043,15107.0,United Kingdom,310,20,118.69,5
2044,15108.0,European Community,141,61,294.05,0
2045,15109.0,United Kingdom,240,31,182.9,5
2046,15110.0,United Kingdom,23,39,276.85,8
2047,15111.0,United Kingdom,28,84,309.32,8
2048,15113.0,United Kingdom,9,98,210.57,2
2049,15114.0,United Kingdom,29,197,305.96,8
2050,15115.0,United Kingdom,17,21,78.34,11
2051,15116.0,United Kingdom,17,45,124.3,2
2052,15117.0,United Kingdom,14,80,177.87,2
2053,15118.0,United Kingdom,133,1,0.17,10
2054,15119.0,United Kingdom,245,14,108.2,13
2055,15120.0,United Kingdom,129,22,107.06,12
2056,15121.0,United Kingdom,49,28,118.35,9
2057,15122.0,United Kingdom,84,87,279.05,14
2058,15123.0,United Kingdom,6,106,323.67,4
2059,15124.0,United Kingdom,22,15,33.07,7
2060,15125.0,United Kingdom,24,140,498.05,8
2061,15127.0,United Kingdom,65,16,29.41,10
2062,15128.0,United Kingdom,59,111,242.05,14
2063,15129.0,United Kingdom,49,84,244.04,8
2064,15130.0,United Kingdom,169,22,53.24,5
2065,15132.0,United Kingdom,17,52,107.26,11
2066,15133.0,United Kingdom,127,29,64.15,12
2067,15134.0,United Kingdom,14,73,167.96,2
2068,15135.0,United Kingdom,232,10,38.3,1
2069,15136.0,United Kingdom,2,69,144.07,2
2070,15139.0,United Kingdom,239,13,17.61,1
2071,15140.0,United Kingdom,51,81,213.47,8
2072,15142.0,United Kingdom,45,26,62.9,9
2073,15143.0,United Kingdom,225,14,39.67,1
2074,15144.0,United Kingdom,7,218,631.53,4
2075,15145.0,United Kingdom,3,67,228.72,2
2076,15146.0,United Kingdom,164,95,143.32,6
2077,15147.0,United Kingdom,218,29,88.5,5
2078,15148.0,United Kingdom,10,20,50.71,11
2079,15149.0,United Kingdom,133,23,136.85,0
2082,15153.0,United Kingdom,30,22,102.64999999999999,9
2083,15154.0,United Kingdom,73,75,240.04,0
2084,15156.0,United Kingdom,0,55,156.26,2
2085,15157.0,United Kingdom,3,133,247.35,4
2086,15158.0,United Kingdom,44,7,12.950000000000001,7
2089,15163.0,United Kingdom,17,29,70.68,11
2090,15164.0,United Kingdom,68,101,296.73,14
2092,15167.0,United Kingdom,320,39,105.45,5
2093,15168.0,United Kingdom,25,5,16.69,7
2094,15171.0,United Kingdom,324,7,23.95,1
2095,15172.0,United Kingdom,8,110,229.67000000000002,4
2096,15174.0,United Kingdom,322,11,17.04,1
2097,15175.0,United Kingdom,71,23,17.03,10
2098,15178.0,United Kingdom,259,3,4.05,1
2099,15179.0,United Kingdom,17,95,248.22,4
2101,15181.0,United Kingdom,65,18,32.81,10
2102,15182.0,United Kingdom,153,29,86.25,5
2103,15184.0,United Kingdom,28,62,201.34,0
2104,15185.0,United Kingdom,69,21,48.88,12
2105,15186.0,United Kingdom,13,19,64.22,11
2106,15187.0,United Kingdom,1,93,291.2,4
2108,15192.0,United Kingdom,119,51,128.25,0
2109,15193.0,United Kingdom,60,19,121.55,0
2111,15195.0,United Kingdom,2,1,2.75,7
2112,15197.0,United Kingdom,8,36,134.9,2
2113,15198.0,United Kingdom,91,10,18.75,10
2114,15199.0,United Kingdom,58,13,59.8,10
2115,15201.0,United Kingdom,78,97,158.28,14
2116,15203.0,United Kingdom,25,142,178.66,8
2118,15205.0,United Kingdom,84,38,140.74,0
2119,15206.0,United Kingdom,9,9,24.15,7
2120,15208.0,United Kingdom,0,43,205.93,2
2121,15210.0,United Kingdom,224,20,126.82000000000001,5
2122,15211.0,United Kingdom,59,52,285.78,0
2123,15212.0,United Kingdom,238,7,29.549999999999997,1
2124,15213.0,United Kingdom,318,25,38.94,1
2125,15214.0,United Kingdom,1,110,266.37,4
2126,15215.0,United Kingdom,44,43,247.19,8
2127,15216.0,United Kingdom,87,2,9.6,10
2128,15218.0,United Kingdom,10,166,513.44,4
2129,15219.0,United Kingdom,175,9,88.95,13
2130,15220.0,United Kingdom,51,119,303.58,8
2132,15222.0,United Kingdom,318,5,6.72,1
2133,15223.0,United Kingdom,225,32,122.61,5
2135,15225.0,United Kingdom,233,23,79.35000000000001,5
2136,15226.0,United Kingdom,310,8,30.74,1
2137,15227.0,United Kingdom,36,58,265.55,8
2138,15228.0,United Kingdom,65,126,401.44,14
2139,15230.0,United Kingdom,238,23,40.980000000000004,1
2140,15232.0,United Kingdom,112,31,31.95,10
2141,15234.0,United Kingdom,276,14,23.560000000000002,1
2142,15235.0,United Kingdom,217,142,426.4,6
2143,15236.0,United Kingdom,298,15,24.58,1
2144,15237.0,United Kingdom,1,99,249.52,4
2145,15238.0,United Kingdom,28,52,249.58,8
2146,15239.0,United Kingdom,9,52,112.67,2
2147,15240.0,United Kingdom,44,83,214.04,8
2148,15241.0,United Kingdom,66,111,212.97,14
2149,15243.0,United Kingdom,73,22,53.9,12
2150,15244.0,United Kingdom,64,34,79.58,12
2151,15245.0,United Kingdom,133,89,167.0,14
2152,15246.0,United Kingdom,237,33,98.45,5
2153,15247.0,United Kingdom,121,6,12.5,10
2155,15251.0,United Kingdom,8,121,473.14,4
2156,15252.0,United Kingdom,35,44,90.76,9
2157,15253.0,United Kingdom,15,55,91.76,11
2158,15254.0,United Kingdom,126,18,36.54,10
2159,15255.0,United Kingdom,66,47,129.3,0
2160,15256.0,United Kingdom,148,6,10.9,1
2161,15257.0,United Kingdom,280,8,301.7,13
2162,15258.0,United Kingdom,168,34,191.68,5
2163,15260.0,United Kingdom,99,78,268.31,14
2164,15261.0,United Kingdom,134,19,22.79,10
2165,15262.0,United Kingdom,323,10,32.95,1
2166,15263.0,United Kingdom,106,12,35.49,10
2167,15264.0,United Kingdom,63,23,53.13,12
2168,15265.0,United Kingdom,150,82,375.1,6
2170,15267.0,United Kingdom,21,11,20.189999999999998,7
2171,15269.0,United Kingdom,23,2,149.95,3
2172,15270.0,United Kingdom,15,48,291.76,2
2174,15272.0,United Kingdom,56,63,259.5,0
2175,15274.0,United Kingdom,3,47,96.77,11
2176,15275.0,United Kingdom,30,42,139.49,0
2177,15276.0,United Kingdom,65,49,118.37,0
2178,15277.0,United Kingdom,46,12,21.25,7
2180,15280.0,United Kingdom,171,16,12.87,1
2181,15281.0,United Kingdom,58,150,604.61,14
2182,15286.0,United Kingdom,49,3,13.350000000000001,7
2183,15287.0,United Kingdom,21,21,52.63,9
2184,15288.0,United Kingdom,42,88,292.62,8
2185,15289.0,United Kingdom,28,59,71.97,9
2187,15291.0,United Kingdom,25,109,551.17,8
2188,15292.0,United Kingdom,200,24,113.27,5
2190,15297.0,United Kingdom,9,41,113.54,2
2191,15298.0,United Kingdom,1,194,470.95,4
2193,15300.0,United Kingdom,63,28,80.14,12
2195,15303.0,United Kingdom,289,31,119.06,5
2196,15304.0,United Kingdom,60,26,182.9,0
2197,15306.0,United Kingdom,63,58,153.76,0
2198,15307.0,United Kingdom,95,12,80.95,10
2199,15308.0,United Kingdom,270,21,84.84,5
2201,15312.0,United Kingdom,74,48,112.74000000000001,0
2202,15313.0,United Kingdom,109,1,2.08,10
2203,15314.0,United Kingdom,198,24,41.13,1
2204,15315.0,United Kingdom,63,38,33.44,12
2205,15316.0,United Kingdom,326,1,1.65,1
2206,15318.0,United Kingdom,3,33,19.330000000000002,11
2207,15319.0,United Kingdom,283,16,51.86,13
2208,15320.0,United Kingdom,43,36,110.29,9
2209,15321.0,United Kingdom,48,105,375.88,8
2210,15322.0,United Kingdom,63,49,150.52,0
2211,15325.0,United Kingdom,103,48,52.839999999999996,12
2213,15327.0,United Kingdom,52,10,43.97,7
2214,15329.0,United Kingdom,34,62,240.0,8
2215,15330.0,United Kingdom,31,13,7.29,7
2217,15333.0,United Kingdom,207,16,47.42,1
2218,15334.0,United Kingdom,156,98,147.29,6
2219,15335.0,United Kingdom,53,35,97.64,9
2220,15339.0,United Kingdom,65,88,220.66,14
2221,15341.0,United Kingdom,80,17,50.52,12
2222,15342.0,United Kingdom,115,26,59.919999999999995,12
2223,15343.0,United Kingdom,86,21,134.2,0
2224,15344.0,United Kingdom,0,32,245.22,2
2225,15345.0,United Kingdom,34,23,180.45999999999998,9
2228,15348.0,United Kingdom,71,9,19.02,10
2229,15349.0,United Kingdom,157,71,210.04999999999998,6
2232,15353.0,United Kingdom,254,61,201.81,6
2233,15355.0,United Kingdom,28,14,85.60000000000001,3
2236,15360.0,United Kingdom,39,13,30.57,7
2238,15363.0,United Kingdom,240,17,55.75,5
2239,15364.0,United Kingdom,95,29,57.36,12
2241,15366.0,United Kingdom,74,44,108.84,12
2242,15367.0,United Kingdom,56,96,285.5,14
2243,15368.0,United Kingdom,20,4,14.24,7
2245,15370.0,United Kingdom,40,95,369.88,8
2246,15372.0,United Kingdom,136,27,22.27,10
2248,15374.0,United Kingdom,128,3,11.45,10
2249,15376.0,United Kingdom,39,116,335.8,8
2250,15379.0,United Kingdom,168,196,504.65,6
2251,15380.0,United Kingdom,8,37,225.01,2
2252,15381.0,United Kingdom,213,8,49.6,13
2254,15384.0,United Kingdom,169,43,82.13,5
2255,15385.0,United Kingdom,39,12,26.64,7
2256,15386.0,United Kingdom,185,31,42.98,1
2257,15388.0,Canada,269,10,20.63,1
2258,15389.0,United Kingdom,171,1,1.25,1
2259,15392.0,United Kingdom,4,85,181.67,2
2260,15393.0,United Kingdom,15,12,18.94,7
2261,15394.0,United Kingdom,9,85,275.37,4
2262,15395.0,United Kingdom,325,7,45.8,1
2263,15396.0,United Kingdom,112,14,50.39,10
2264,15397.0,United Kingdom,289,6,29.6,1
2265,15398.0,United Kingdom,15,74,199.67000000000002,2
2266,15399.0,United Kingdom,0,50,95.49,11
2267,15400.0,United Kingdom,91,13,26.9,10
2268,15402.0,United Kingdom,148,42,147.32,6
2269,15405.0,United Kingdom,188,8,28.8,1
2270,15406.0,United Kingdom,17,58,205.77,2
2271,15407.0,United Kingdom,33,148,588.4399999999999,8
2272,15408.0,United Kingdom,263,34,152.19,5
2273,15410.0,United Kingdom,83,122,474.07,14
2274,15411.0,United Kingdom,25,99,403.61,8
2275,15412.0,United Kingdom,170,10,34.71,1
2276,15414.0,United Kingdom,9,39,125.25,2
2277,15415.0,United Kingdom,312,47,83.24,5
2278,15416.0,United Kingdom,64,193,637.15,14
2279,15417.0,United Kingdom,84,28,52.46,12
2280,15419.0,United Kingdom,24,8,10.489999999999998,7
2281,15421.0,United Kingdom,58,53,141.73,0
2282,15422.0,United Kingdom,322,6,18.1,1
2283,15423.0,United Kingdom,37,2,7.86,7
2284,15424.0,United Kingdom,253,17,29.560000000000002,1
2287,15428.0,United Kingdom,14,6,11.18,7
2288,15429.0,United Kingdom,26,83,172.52,8
2289,15432.0,United Kingdom,22,10,29.09,7
2290,15433.0,United Kingdom,78,53,66.28999999999999,12
2291,15434.0,United Kingdom,7,59,205.76,2
2292,15435.0,United Kingdom,21,29,108.32000000000001,9
2294,15437.0,United Kingdom,261,45,128.04,6
2295,15438.0,United Kingdom,130,25,88.44,12
2296,15440.0,United Kingdom,54,62,145.0,0
2297,15442.0,United Kingdom,248,2,9.9,1
2299,15444.0,United Kingdom,8,214,606.33,4
2300,15445.0,United Kingdom,263,5,27.75,1
2301,15447.0,United Kingdom,330,9,28.09,1
2302,15448.0,United Kingdom,312,28,100.17999999999999,5
2303,15449.0,United Kingdom,25,62,117.37,0
2304,15450.0,United Kingdom,29,30,65.18,9
2305,15452.0,United Kingdom,29,56,141.61,0
2308,15456.0,United Kingdom,282,58,95.59,5
2309,15457.0,United Kingdom,261,58,109.19,5
2310,15458.0,United Kingdom,24,7,8.57,7
2312,15462.0,United Kingdom,93,11,17.05,10
2313,15463.0,United Kingdom,28,7,12.99,7
2316,15466.0,United Kingdom,84,57,108.8,12
2317,15467.0,United Kingdom,8,53,120.68,2
2318,15468.0,United Kingdom,34,29,136.71,9
2319,15469.0,United Kingdom,42,27,178.15,9
2320,15471.0,United Kingdom,1,73,146.44,2
2321,15472.0,United Kingdom,112,76,173.98,0
2322,15473.0,United Kingdom,13,14,36.9,7
2323,15475.0,United Kingdom,76,29,52.98,12
2324,15478.0,United Kingdom,39,44,150.17,0
2325,15480.0,Malta,115,45,191.87,0
2326,15482.0,United Kingdom,15,126,472.03,4
2327,15483.0,United Kingdom,160,84,135.16,6
2328,15484.0,United Kingdom,0,188,408.99,4
2329,15485.0,United Kingdom,29,85,273.2,8
2330,15488.0,United Kingdom,92,2,16.06,10
2331,15489.0,United Kingdom,22,55,163.65,0
2332,15491.0,United Kingdom,94,155,600.31,14
2333,15492.0,United Kingdom,27,35,88.86,9
2335,15494.0,United Kingdom,20,122,291.32,8
2336,15497.0,United Kingdom,17,16,55.15,3
2338,15500.0,United Kingdom,7,68,310.17,2
2341,15504.0,United Kingdom,80,13,29.01,10
2342,15505.0,United Kingdom,52,99,233.09,8
2343,15506.0,United Kingdom,22,161,288.71,8
2344,15507.0,United Kingdom,171,45,178.2,6
2345,15508.0,United Kingdom,188,92,312.12,6
2346,15510.0,United Kingdom,330,1,125.0,13
2347,15511.0,United Kingdom,11,158,630.24,4
2348,15512.0,United Kingdom,155,7,13.65,1
2350,15514.0,United Kingdom,11,197,475.07,4
2351,15516.0,United Kingdom,44,15,41.68,7
2352,15517.0,United Kingdom,232,27,48.81,5
2353,15518.0,United Kingdom,63,216,537.84,14
2354,15520.0,United Kingdom,1,18,31.04,11
2356,15522.0,United Kingdom,32,56,53.29,9
2357,15523.0,United Kingdom,83,10,36.31,10
2358,15524.0,United Kingdom,24,1,110.0,3
2359,15525.0,United Kingdom,1,158,422.36,4
2360,15526.0,United Kingdom,32,4,21.979999999999997,7
2361,15527.0,United Kingdom,18,165,614.77,4
2362,15528.0,United Kingdom,253,26,67.8,5
2364,15530.0,United Kingdom,21,107,306.68,8
2365,15531.0,United Kingdom,7,219,664.76,4
2367,15533.0,United Kingdom,18,86,340.53,4
2368,15535.0,United Kingdom,172,75,369.45,6
2369,15537.0,United Kingdom,162,24,92.69,5
2370,15539.0,United Kingdom,6,41,55.09,11
2371,15540.0,United Kingdom,10,15,25.7,7
2372,15541.0,United Kingdom,113,29,60.730000000000004,12
2373,15543.0,United Kingdom,287,28,61.58,5
2375,15545.0,United Kingdom,53,80,214.3,8
2377,15549.0,United Kingdom,76,115,378.48,14
2378,15550.0,United Kingdom,3,61,171.04,2
2379,15551.0,United Kingdom,36,29,113.99,9
2380,15552.0,United Kingdom,216,17,30.330000000000002,1
2381,15553.0,United Kingdom,59,55,130.83,0
2382,15554.0,United Kingdom,277,14,67.35,13
2384,15556.0,United Kingdom,23,31,55.489999999999995,9
2385,15557.0,United Kingdom,28,19,70.4,9
2386,15561.0,United Kingdom,11,31,143.02,2
2388,15563.0,United Kingdom,8,117,224.97,2
2389,15565.0,United Kingdom,49,8,36.53,7
2390,15567.0,United Kingdom,18,7,22.65,7
2391,15568.0,United Kingdom,2,53,135.49,2
2392,15569.0,United Kingdom,103,31,67.12,12
2394,15571.0,United Kingdom,11,57,153.99,2
2396,15573.0,United Kingdom,31,97,281.58,8
2397,15574.0,United Kingdom,177,152,400.39,6
2398,15576.0,United Kingdom,37,43,156.95,0
2399,15577.0,United Kingdom,150,39,119.36,6
2400,15578.0,United Kingdom,161,13,31.05,1
2401,15579.0,United Kingdom,68,48,185.38,0
2403,15582.0,United Kingdom,24,44,105.47,9
2404,15584.0,United Kingdom,23,124,379.49,8
2405,15585.0,United Kingdom,176,31,70.19,5
2406,15587.0,United Kingdom,49,9,26.25,7
2407,15589.0,United Kingdom,252,30,128.94,5
2408,15590.0,United Kingdom,288,1,30.19,1
2409,15592.0,United Kingdom,46,24,37.550000000000004,9
2410,15593.0,United Kingdom,70,5,16.65,10
2411,15594.0,United Kingdom,15,104,329.62,4
2412,15596.0,United Kingdom,100,84,366.21,14
2413,15597.0,United Kingdom,29,23,38.35,9
2414,15598.0,United Kingdom,34,16,38.29,7
2415,15599.0,United Kingdom,26,52,98.23,9
2417,15602.0,United Kingdom,7,54,158.84,2
2418,15603.0,United Kingdom,78,2,1.01,10
2419,15604.0,United Kingdom,51,17,26.240000000000002,9
2420,15605.0,United Kingdom,35,67,307.42,8
2421,15606.0,United Kingdom,56,91,326.97,14
2423,15608.0,United Kingdom,27,60,195.34,0
2424,15609.0,United Kingdom,182,18,93.84,5
2425,15610.0,United Kingdom,51,6,11.24,7
2426,15611.0,United Kingdom,9,45,258.18,2
2427,15612.0,United Kingdom,35,6,36.85,7
2429,15618.0,United Kingdom,32,49,126.351,0
2430,15619.0,United Kingdom,10,3,13.25,7
2431,15620.0,United Kingdom,49,104,384.71,8
2432,15621.0,United Kingdom,3,18,40.3,11
2434,15623.0,United Kingdom,140,19,81.52,12
2435,15624.0,United Kingdom,116,34,124.31,0
2436,15625.0,United Kingdom,99,68,109.50999999999999,12
2437,15626.0,United Kingdom,74,49,80.7,12
2438,15628.0,United Kingdom,4,157,358.36,4
2439,15630.0,United Kingdom,44,61,175.58,0
2440,15632.0,United Kingdom,15,177,486.02,4
2441,15634.0,United Kingdom,16,15,55.9,3
2442,15636.0,United Kingdom,89,25,79.28,12
2443,15637.0,United Kingdom,52,15,45.400000000000006,7
2444,15638.0,United Kingdom,300,2,9.75,1
2445,15639.0,United Kingdom,133,25,107.71,12
2447,15641.0,United Kingdom,104,118,226.82,14
2448,15643.0,United Kingdom,178,36,208.24,6
2450,15645.0,United Kingdom,18,52,153.54,2
2451,15646.0,United Kingdom,157,36,105.75,5
2452,15648.0,United Kingdom,203,27,123.5,5
2454,15651.0,United Kingdom,36,32,69.07,9
2455,15652.0,United Kingdom,90,21,80.92,12
2456,15653.0,United Kingdom,92,6,5.4399999999999995,10
2457,15654.0,United Kingdom,8,21,64.49,11
2458,15655.0,United Kingdom,232,37,134.78,6
2459,15656.0,United Kingdom,44,47,207.32999999999998,0
2460,15657.0,United Kingdom,22,1,1.25,7
2461,15658.0,United Kingdom,189,56,358.05,6
2462,15659.0,United Kingdom,43,11,60.05,3
2463,15660.0,United Kingdom,24,94,221.83,8
2464,15661.0,United Kingdom,316,5,4.55,1
2465,15663.0,United Kingdom,105,9,22.59,10
2466,15664.0,United Kingdom,50,19,74.61,9
2467,15665.0,United Kingdom,167,115,260.88,6
2468,15667.0,United Kingdom,39,13,20.22,7
2469,15668.0,United Kingdom,217,1,1.06,1
2470,15669.0,United Kingdom,39,35,111.4,9
2471,15670.0,United Kingdom,296,12,37.8,1
2472,15671.0,United Kingdom,18,81,205.76,2
2473,15673.0,United Kingdom,87,138,384.04,14
2475,15675.0,United Kingdom,80,21,60.46,12
2477,15677.0,United Kingdom,48,33,118.21,9
2478,15678.0,United Kingdom,52,12,24.48,7
2479,15679.0,United Kingdom,23,110,121.48,8
2480,15680.0,United Kingdom,8,78,188.76,2
2481,15681.0,United Kingdom,17,67,135.22,2
2482,15683.0,United Kingdom,116,10,21.63,10
2484,15689.0,United Kingdom,119,9,31.5,10
2485,15690.0,United Kingdom,3,19,12.98,11
2486,15691.0,United Kingdom,251,2,3.8,1
2487,15692.0,United Kingdom,27,12,22.85,7
2488,15694.0,United Kingdom,0,79,372.09,4
2489,15695.0,United Kingdom,266,22,63.52,5
2491,15699.0,United Kingdom,17,18,111.25999999999999,2
2492,15700.0,United Kingdom,171,89,258.63,6
2494,15703.0,United Kingdom,264,5,14.65,1
2495,15704.0,United Kingdom,139,117,377.56,14
2496,15705.0,United Kingdom,200,6,36.3,1
2497,15706.0,United Kingdom,59,59,309.29,0
2498,15707.0,United Kingdom,34,205,464.24,8
2500,15709.0,United Kingdom,283,6,14.49,1
2501,15712.0,United Kingdom,8,53,194.34,2
2502,15713.0,United Kingdom,142,20,111.38,5
2503,15714.0,United Kingdom,11,34,106.3,11
2504,15716.0,United Kingdom,145,117,267.12,6
2505,15717.0,United Kingdom,233,7,17.3,1
2507,15720.0,United Kingdom,23,128,315.66,8
2508,15721.0,United Kingdom,11,84,174.37,2
2509,15722.0,United Kingdom,35,70,229.53,8
2511,15724.0,United Kingdom,200,12,43.5,1
2512,15725.0,United Kingdom,14,32,84.84,11
2514,15728.0,United Kingdom,48,4,16.1,7
2515,15729.0,United Kingdom,197,6,24.5,1
2516,15730.0,United Kingdom,65,73,213.98,0
2517,15732.0,United Kingdom,211,14,26.47,1
2518,15733.0,United Kingdom,282,10,43.5,1
2519,15734.0,United Kingdom,114,26,125.94,0
2520,15737.0,United Kingdom,14,79,311.68,4
2521,15738.0,United Kingdom,18,176,372.82,4
2522,15739.0,United Kingdom,65,8,20.19,10
2523,15740.0,United Kingdom,48,9,22.25,7
2524,15743.0,United Kingdom,15,86,403.68,4
2525,15744.0,United Kingdom,77,3,0.8699999999999999,10
2526,15745.0,United Kingdom,8,65,277.59,2
2527,15746.0,United Kingdom,133,29,41.83,10
2528,15747.0,United Kingdom,12,90,223.36,2
2529,15748.0,United Kingdom,39,20,73.51,9
2530,15749.0,United Kingdom,234,15,46.24,1
2533,15753.0,United Kingdom,304,1,0.55,1
2534,15754.0,United Kingdom,50,29,77.72,9
2535,15755.0,United Kingdom,0,149,474.8,4
2536,15756.0,United Kingdom,60,191,470.68,14
2537,15757.0,United Kingdom,65,45,122.83,0
2538,15758.0,United Kingdom,24,9,39.85,7
2539,15759.0,United Kingdom,217,7,36.22,1
2540,15762.0,United Kingdom,64,37,148.07,0
2541,15763.0,United Kingdom,31,63,431.72,8
2542,15764.0,United Kingdom,80,188,532.9,14
2543,15766.0,United Kingdom,63,11,35.29,10
2544,15768.0,United Kingdom,115,28,253.28,0
2545,15769.0,United Kingdom,6,147,300.67,4
2546,15773.0,United Kingdom,5,10,13.34,7
2547,15774.0,United Kingdom,68,25,120.05,0
2548,15775.0,United Kingdom,244,7,17.3,1
2549,15776.0,United Kingdom,132,18,75.31,12
2550,15777.0,United Kingdom,240,22,88.78999999999999,5
2551,15780.0,United Kingdom,183,29,120.57000000000001,5
2552,15781.0,United Kingdom,24,21,85.3,9
2553,15782.0,United Kingdom,9,44,283.71,2
2554,15783.0,United Kingdom,10,14,48.11,3
2555,15785.0,United Kingdom,29,87,282.74,8
2557,15787.0,United Kingdom,25,200,431.14,8
2559,15790.0,United Kingdom,9,34,117.75,2
2560,15791.0,United Kingdom,43,76,252.47,8
2561,15793.0,United Kingdom,8,13,53.81999999999999,3
2562,15795.0,United Kingdom,149,42,128.44,6
2563,15796.0,United Kingdom,0,134,561.0,4
2564,15797.0,United Kingdom,112,8,33.85,10
2565,15799.0,United Kingdom,75,98,222.21,14
2566,15800.0,United Kingdom,106,117,321.57,14
2567,15801.0,United Kingdom,45,69,210.6,0
2569,15803.0,United Kingdom,50,8,13.99,7
2572,15806.0,United Kingdom,45,31,62.13,9
2573,15807.0,United Kingdom,49,48,123.9,0
2575,15809.0,United Kingdom,35,43,176.66,0
2576,15810.0,United Kingdom,78,112,299.48,14
2577,15811.0,United Kingdom,16,139,491.76,4
2578,15812.0,United Kingdom,106,41,207.12,0
2579,15813.0,United Kingdom,207,40,151.0,6
2580,15814.0,United Kingdom,2,74,250.71,2
2581,15815.0,United Kingdom,63,49,105.86,12
2582,15819.0,United Kingdom,48,123,246.2,8
2583,15820.0,United Kingdom,319,17,38.24,1
2584,15821.0,United Kingdom,43,62,229.18,8
2585,15822.0,United Kingdom,2,33,111.19,11
2587,15825.0,United Kingdom,171,20,176.79,5
2588,15826.0,United Kingdom,50,69,223.19,0
2589,15827.0,United Kingdom,72,134,629.87,14
2590,15829.0,United Kingdom,98,51,53.69,12
2591,15830.0,United Kingdom,28,41,122.84,0
2592,15831.0,United Kingdom,57,67,183.88,0
2593,15832.0,United Kingdom,253,54,124.75,6
2595,15835.0,United Kingdom,43,50,153.65,0
2596,15836.0,United Kingdom,44,12,112.34,3
2597,15837.0,United Kingdom,64,24,98.19,12
2598,15838.0,United Kingdom,10,169,335.86,4
2599,15839.0,United Kingdom,24,65,148.81,0
2600,15840.0,United Kingdom,58,28,57.9,12
2601,15841.0,United Kingdom,63,50,69.92,12
2602,15843.0,United Kingdom,303,8,57.15,13
2603,15844.0,United Kingdom,45,11,19.73,7
2604,15845.0,United Kingdom,17,140,390.21,4
2605,15847.0,United Kingdom,37,22,73.7,9
2606,15850.0,United Kingdom,18,93,147.72,2
2607,15852.0,United Kingdom,186,22,73.81,5
2608,15853.0,United Kingdom,51,30,44.08,9
2609,15854.0,United Kingdom,3,138,409.81,4
2610,15855.0,United Kingdom,136,80,150.88,14
2612,15857.0,United Kingdom,18,14,13.2,7
2613,15858.0,United Kingdom,15,188,433.16,4
2614,15860.0,United Kingdom,40,139,476.36,8
2616,15862.0,United Kingdom,7,147,402.47,4
2617,15863.0,United Kingdom,25,18,66.76,9
2618,15864.0,United Kingdom,21,24,67.84,9
2619,15865.0,United Kingdom,40,40,224.44,0
2620,15866.0,United Kingdom,100,43,155.61,0
2622,15869.0,United Kingdom,276,15,32.13,1
2623,15870.0,United Kingdom,32,74,134.29,0
2624,15872.0,United Kingdom,14,108,225.71,2
2626,15877.0,United Kingdom,1,128,239.35,4
2628,15881.0,United Kingdom,311,32,103.44,5
2629,15882.0,United Kingdom,198,24,45.980000000000004,1
2630,15883.0,United Kingdom,1,49,144.78,2
2631,15885.0,United Kingdom,92,18,102.35,12
2632,15886.0,United Kingdom,59,12,35.97,10
2633,15888.0,United Kingdom,79,14,32.95,10
2634,15889.0,United Kingdom,156,85,243.22,6
2635,15891.0,United Kingdom,226,60,163.34,6
2636,15894.0,United Kingdom,252,37,77.19,5
2637,15895.0,United Kingdom,149,11,21.83,1
2638,15897.0,United Kingdom,193,22,47.05,1
2639,15898.0,United Kingdom,0,85,284.9,4
2641,15900.0,United Kingdom,23,47,92.27,9
2642,15901.0,United Kingdom,16,111,231.4,4
2643,15903.0,United Kingdom,9,75,166.56,2
2644,15904.0,United Kingdom,7,30,88.6,11
2645,15906.0,United Kingdom,19,151,515.11,4
2647,15909.0,United Kingdom,173,7,13.02,1
2649,15912.0,United Kingdom,177,19,39.82,1
2650,15916.0,United Kingdom,15,156,589.36,4
2651,15917.0,United Kingdom,247,12,61.8,13
2652,15918.0,United Kingdom,190,40,100.57,5
2653,15919.0,United Kingdom,19,122,310.6,4
2654,15920.0,United Kingdom,153,60,129.56,6
2655,15921.0,United Kingdom,172,24,91.43,5
2658,15925.0,United Kingdom,193,12,34.75,1
2659,15930.0,United Kingdom,66,21,84.48,12
2660,15932.0,United Kingdom,3,119,184.75,2
2661,15933.0,United Kingdom,20,74,158.04,0
2662,15935.0,United Kingdom,238,12,327.54,13
2663,15937.0,United Kingdom,63,7,16.6,10
2664,15938.0,United Kingdom,111,18,41.77,10
2665,15939.0,United Kingdom,89,77,140.63,14
